next_day_high,tw_Open,tw_High,tw_Low,tw_Close,tw_Adj_Close,tw_VALUE,jp_VALUE ,chn_VALUE,chnhk_VALUE,bx_VALUE,cnd_VALUE,ind_VALUE,ko_VALUE,mlx_VALUE,mxc_VALUE,sd_VALUE,nafrc_VALUE,sgp_VALUE,sz_VALUE,aut_VALUE,eur_VALUE,nzn_VALUE,uk_VALUE
7843.100098,7949.120117,7954.149902,7913.77002,7942.350098,7942.319824,29.86,92.96,6.1962,7.7618,2.0235,1.0134,54.46,1116.68,3.082,12.3205,6.4989,9.2027,1.2375,0.9451,1.0481,1.2847,0.8442,1.514
7781.129883,7831.220215,7843.100098,7747.470215,7752.790039,7752.76123,30.06,98.9,6.2031,7.7643,1.989,1.0199,54.58,1140.34,3.059,12.1583,6.419,9.0186,1.2414,0.9346,1.0389,1.3008,0.8454,1.5257
7772.950195,7766.620117,7781.129883,7714.930176,7728.540039,7728.51123,30.01,99.02,6.2022,7.7641,1.9865,1.0162,54.47,1139.19,3.035,12.1283,6.3896,8.9112,1.2391,0.9317,1.049,1.3092,0.8512,1.5317
7857.97998,7772.950195,7772.950195,7739.990234,7752.799805,7752.770996,29.96,99.61,6.1938,7.7624,1.9765,1.0148,54.41,1135.35,3.0285,12.1156,6.3894,8.9015,1.2374,0.9333,1.0539,1.306,0.8567,1.5315
7864.859863,7788.580078,7857.97998,7788.580078,7857.97998,7857.950195,29.91,99.42,6.1961,7.7615,1.972,1.0107,54.36,1128.85,3.034,12.068,6.3406,8.8989,1.2367,0.9294,1.0564,1.3124,0.865,1.5403
7835.120117,7861.120117,7864.859863,7810.540039,7821.629883,7821.600586,29.95,98.98,6.1914,7.7615,1.969,1.0134,54.62,1129.24,3.041,12.0871,6.3627,8.9576,1.2366,0.929,1.0503,1.3094,0.8572,1.5373
7801.049805,7815.319824,7835.120117,7753.240234,7763.529785,7763.500977,29.9,98,6.1866,7.7622,1.9755,1.0208,54.48,1119,3.04,12.1729,6.3783,9.1326,1.2364,0.9303,1.0393,1.3082,0.8487,1.532
7822.810059,7690.910156,7801.049805,7688.620117,7801.049805,7801.020996,29.85,97.86,6.1824,7.7625,1.9965,1.0226,54.08,1114,3.039,12.165,6.3789,9.1315,1.2355,0.9256,1.0366,1.3141,0.8488,1.5316
7826.129883,7822.810059,7822.810059,7791.529785,7809.069824,7809.041016,29.88,97.74,6.172,7.7628,2,1.0263,54.16,1121,3.029,12.235,6.4979,9.1801,1.2354,0.9306,1.0306,1.3049,0.8457,1.5255
7933.720215,7781.47998,7826.129883,7757.330078,7791.350098,7791.321289,29.86,98.22,6.1811,7.7636,2.018,1.0257,53.95,1119.48,3.032,12.269,6.5285,9.1913,1.2355,0.9306,1.0301,1.3072,0.8422,1.5282
7996.549805,7868.899902,7933.720215,7862.919922,7930.799805,7930.769531,29.77,99.28,6.1772,7.7637,2.0075,1.0264,53.98,1119.03,3.0346,12.232,6.5288,9.2251,1.2369,0.9324,1.0297,1.3066,0.8436,1.5254
7968.790039,7976.100098,7996.549805,7950.009766,7970.379883,7970.349609,29.81,99.29,6.1823,7.7638,2.0138,1.0262,54.19,1119.51,3.047,12.3071,6.5296,9.2526,1.2402,0.9349,1.0255,1.305,0.8406,1.5262
8025.450195,7955.919922,7968.790039,7913.600098,7942.77002,7942.739746,29.79,99.43,6.179,7.7644,2.0145,1.0259,54.39,1119.53,3.056,12.2437,6.6267,9.2255,1.2415,0.9427,1.0262,1.3012,0.8409,1.5267
8026.459961,7977.399902,8025.450195,7968.279785,8023.709961,8023.679199,29.76,99.39,6.1782,7.7644,2.0225,1.027,54.22,1117.94,3.0475,12.285,6.6347,9.1795,1.2434,0.9484,1.0256,1.2997,0.8455,1.5258
8081.370117,8015.379883,8026.459961,7994.189941,8021.75,8021.719238,29.64,99.42,6.1707,7.7645,2.0115,1.0193,54.11,1111.35,3.035,12.1175,6.6155,9.0701,1.2393,0.9455,1.0308,1.3004,0.8517,1.5434
8046.220215,8034.470215,8081.370117,8020.470215,8022.060059,8022.029297,29.59,97.84,6.1647,7.7635,2.0016,1.017,54.41,1111.1,3.033,12.1786,6.5722,9.1225,1.2364,0.9414,1.0275,1.3024,0.8509,1.5479
8115.589844,8043.709961,8046.220215,8014.27002,8029.740234,8029.709473,29.46,98.09,6.1647,7.761,2.0015,1.0138,54.2,1104,3.0315,12.124,6.5487,8.978,1.2339,0.937,1.0348,1.309,0.8565,1.5497
8139.490234,8065.919922,8115.589844,8065.919922,8093.660156,8093.629395,29.52,97.52,6.1647,7.7606,1.999,1.0072,53.68,1101.52,3.0415,12.1323,6.4817,8.9741,1.232,0.9298,1.0372,1.3168,0.858,1.5539
8175.330078,8111.430176,8139.490234,8095.700195,8128.509766,8128.479004,29.55,97.96,6.156,7.7587,2.0128,1.0083,53.79,1101.4,3.0493,12.154,6.53,8.9636,1.235,0.9348,1.026,1.3066,0.8497,1.5519
8197.519531,8157.509766,8175.330078,8121.069824,8135.029785,8134.999023,29.53,99.1,6.1555,7.7591,2.0098,1.0077,53.8,1096.67,3.033,12.088,6.4944,8.926,1.2341,0.934,1.0313,1.3112,0.8538,1.5563
8181.799805,8188.47998,8197.519531,8153.959961,8169.049805,8169.019043,29.56,99.35,6.1665,7.7594,2.012,1.0074,54.13,1094.34,2.976,12.1065,6.5375,8.9954,1.2313,0.9393,1.0248,1.3067,0.8509,1.5538
8284.089844,8177.580078,8181.799805,8145.100098,8163.060059,8163.029297,29.52,99,6.1539,7.7606,2.0086,1.0051,54.06,1090,2.981,12.075,6.5218,9.0161,1.233,0.9402,1.0162,1.3085,0.8443,1.5468
8322.69043,8177.939941,8284.089844,8177.939941,8267.089844,8267.057617,29.31,98.9,6.141,7.7595,2.0003,1.0023,54.08,1086,2.962,12.0308,6.4925,9.011,1.2274,0.9349,1.0183,1.3177,0.8394,1.5563
8297.330078,8314.370117,8322.69043,8279.459961,8285.889648,8285.857422,29.42,99.29,6.1306,7.759,2.001,1.0026,54.34,1091.12,2.9725,11.976,6.5058,8.9835,1.2291,0.9406,1.0192,1.3105,0.8446,1.5502
8296.540039,8284.379883,8297.330078,8258.620117,8280.259766,8280.227539,29.7,101.74,6.1415,7.7606,2.0275,1.0123,54.94,1106,2.985,12.1313,6.6185,9.1105,1.2389,0.9594,0.9987,1.2955,0.8274,1.5334
8295.410156,8285.450195,8296.540039,8230.650391,8248.320313,8248.288086,29.87,101.84,6.1465,7.7616,2.0163,1.0108,54.85,1113.12,2.995,12.1425,6.6067,9.1466,1.2413,0.9576,0.9965,1.2981,0.8245,1.5291
8320.320313,8272.200195,8295.410156,8233.980469,8251.820313,8251.788086,29.88,102.18,6.1426,7.7613,2.0054,1.0149,54.5,1109.62,2.986,12.1525,6.644,9.2052,1.2425,0.9602,0.9903,1.2969,0.8214,1.5258
8414.879883,8264.099609,8320.320313,8251.509766,8318.589844,8318.557617,29.96,102.44,6.1454,7.7617,2.028,1.0173,54.78,1114.62,3.002,12.2316,6.6792,9.2795,1.2472,0.968,0.9884,1.2857,0.8224,1.5198
8402.339844,8362.490234,8414.879883,8346.450195,8390.049805,8390.017578,29.96,102.22,6.1487,7.7638,2.0244,1.0162,54.68,1117.54,3.01,12.2421,6.6465,9.3001,1.2502,0.9618,0.9846,1.2898,0.819,1.5302
8385.679688,8377.259766,8402.339844,8356.790039,8368.19043,8368.158203,30.01,102.98,6.141,7.7627,2.0364,1.0268,55.17,1117.3,3.02,12.3153,6.7003,9.41,1.2568,0.9731,0.9737,1.2818,0.8082,1.5173
8420.679688,8364.950195,8385.679688,8347.330078,8377.049805,8377.017578,29.9,102.54,6.1386,7.7617,2.0357,1.0272,55.02,1118.19,3.0125,12.3355,6.6588,9.481,1.256,0.9675,0.9788,1.2865,0.8153,1.5223
8439.150391,8381.360352,8420.679688,8361.959961,8383.049805,8383.017578,29.82,102.36,6.1353,7.7607,2.0373,1.0277,55.42,1110.62,3.017,12.3225,6.624,9.5256,1.2602,0.968,0.98,1.291,0.8161,1.517
8373.089844,8414.05957,8439.150391,8376.209961,8398.839844,8398.807617,29.92,103.52,6.1309,7.7613,2.0398,1.0331,55.62,1113.85,3.02,12.3185,6.6328,9.555,1.2663,0.9814,0.9686,1.2864,0.8084,1.5038
8277.55957,8367.849609,8373.089844,8235.5,8237.830078,8237.797852,29.9,101.66,6.1337,7.7625,2.0526,1.0315,55.7,1128.35,3.033,12.4651,6.64,9.535,1.263,0.9668,0.9759,1.2944,0.8166,1.512
8280.099609,8273.209961,8277.55957,8172.540039,8209.780273,8209.748047,29.92,100.98,6.1311,7.7635,2.0516,1.0322,55.78,1126.4,3.033,12.5404,6.6503,9.58,1.2645,0.9621,0.9675,1.292,0.8098,1.5126
8303.709961,8218.879883,8280.099609,8210.320313,8280.099609,8280.067383,29.95,101.525,6.1262,7.76355,2.05975,1.03465,55.925,1127.235,3.0365,12.53955,6.6708,9.67375,1.26645,0.96775,0.96585,1.2895,0.8096,1.50935
8344.209961,8289.150391,8303.709961,8261.540039,8263.049805,8263.017578,29.98,102.07,6.1213,7.7636,2.0679,1.0371,56.07,1128.07,3.04,12.5387,6.6913,9.7675,1.2684,0.9734,0.9642,1.287,0.8094,1.5061
8316.969727,8303.200195,8344.209961,8303.200195,8337.900391,8337.868164,29.96,100.91,6.1264,7.7637,2.0973,1.0369,56.28,1132.08,3.078,12.6373,6.6492,9.79,1.2664,0.9613,0.9632,1.2944,0.8131,1.5121
8334.44043,8316.969727,8316.969727,8228.799805,8243.290039,8243.257813,29.96,101.06,6.1307,7.7639,2.1095,1.0309,56.5,1127.9,3.072,12.7778,6.5622,10.0175,1.2604,0.9558,0.9662,1.3042,0.8076,1.5207
8225.790039,8318.769531,8334.44043,8237.080078,8254.799805,8254.767578,29.93,100.83,6.134,7.7625,2.1217,1.0337,56.5,1129.34,3.094,12.7791,6.6221,10.068,1.2641,0.9583,0.9608,1.2988,0.7973,1.5185
8250.169922,8177.970215,8225.790039,8149.450195,8201.019531,8200.987305,29.91,99.18,6.1312,7.7626,2.1365,1.029,56.66,1127.18,3.098,12.79,6.5304,9.83,1.2501,0.9442,0.977,1.3098,0.8099,1.5349
8216.30957,8243.219727,8250.169922,8180.390137,8191.220215,8191.189453,29.89,100.15,6.1285,7.7612,2.1409,1.0348,56.43,1122.31,3.093,12.724,6.5691,9.7628,1.2534,0.9485,0.964,1.3075,0.7992,1.5304
8162.25,8195.519531,8216.30957,8161.100098,8181.910156,8181.879395,29.81,99.16,6.1276,7.761,2.1261,1.0346,56.84,1118.55,3.082,12.8296,6.5957,10.0085,1.2484,0.9422,0.9533,1.3088,0.7945,1.5392
8146.779785,8135.560059,8162.25,8088.310059,8096.140137,8096.109375,29.76,97.76,6.1359,7.7617,2.127,1.024,56.92,1118.9,3.0815,12.9,6.5386,9.88,1.2454,0.93,0.9592,1.3248,0.8012,1.5601
8190.870117,8113.950195,8146.779785,8071.97998,8095.200195,8095.169434,29.74,97.2,6.1333,7.7629,2.134,1.0208,56.57,1117.17,3.092,12.7386,6.5607,9.975,1.2464,0.9342,0.9494,1.3242,0.7883,1.5558
8178.950195,8161.509766,8190.870117,8142.709961,8160.549805,8160.519043,29.91,98.88,6.1333,7.764,2.1365,1.0185,58.13,1127.38,3.127,12.8535,6.5897,10.1441,1.258,0.9357,0.9469,1.3234,0.7911,1.5556
8057.330078,8178.950195,8178.950195,8116.149902,8116.149902,8116.119141,29.85,96.82,6.1333,7.7646,2.1428,1.0191,58.34,1133,3.146,12.865,6.5834,10.05,1.2564,0.9271,0.9421,1.3278,0.7869,1.5587
7989.189941,8041.5,8057.330078,7951.660156,7951.660156,7951.629883,29.87,94.29,6.1341,7.7638,2.1459,1.017,58.07,1129.07,3.131,12.7795,6.5075,9.9189,1.251,0.9234,0.9601,1.3314,0.803,1.5698
7999.430176,7978.75,7989.189941,7912.370117,7937.740234,7937.709961,29.84,94.34,6.1306,7.7612,2.1392,1.0175,57.56,1127.2,3.114,12.698,6.439,9.9636,1.2515,0.9222,0.9587,1.333,0.8065,1.5686
8024.950195,7953.649902,7999.430176,7940.720215,7992.890137,7992.859375,29.85,94.87,6.1248,7.7598,2.1576,1.0175,57.97,1127,3.131,12.7776,6.4713,9.903,1.2546,0.9254,0.9541,1.3341,0.7995,1.5709
8056.189941,7994.810059,8024.950195,7955.740234,8011.02002,8010.989258,29.88,95.2,6.1283,7.7583,2.164,1.0209,58.79,1134.24,3.1535,12.8845,6.4444,9.9736,1.2616,0.9186,0.9493,1.3407,0.8001,1.5625
7962.759766,8033.319824,8056.189941,8005.569824,8007.390137,8007.359375,29.78,95.22,6.1264,7.7564,2.1743,1.0187,58.7,1130.25,3.15,12.8721,6.3855,9.9543,1.2564,0.9192,0.9536,1.3404,0.8042,1.5657
7815.790039,7952.359863,7962.759766,7890.930176,7898.910156,7898.879883,30.16,98.18,6.1277,7.7534,2.2655,1.0383,59.57,1145.9,3.1971,13.405,6.583,10.2015,1.2745,0.9296,0.9188,1.3214,0.7727,1.5469
7815.100098,7778.839844,7815.790039,7739.089844,7793.310059,7793.28125,30.15,97.48,6.1328,7.7583,2.268,1.0467,59.43,1156,3.202,13.4147,6.7003,10.2385,1.2768,0.9354,0.9191,1.3113,0.7713,1.5373
7792.27002,7788.450195,7815.100098,7744.490234,7758.029785,7758.000977,30.2,97.7,6.1441,7.7581,2.2479,1.0532,59.8,1161.34,3.2201,13.3945,6.7776,10.1135,1.2777,0.9345,0.9236,1.3091,0.7729,1.5404
7821.140137,7750.339844,7792.27002,7663.22998,7663.22998,7663.201172,30.05,97.87,6.1448,7.758,2.2207,1.0512,59.66,1152.78,3.183,13.257,6.735,10.0876,1.2688,0.9388,0.9248,1.308,0.773,1.5418
7884.129883,7789.339844,7821.140137,7742.200195,7784.799805,7784.770996,30.09,97.43,6.1468,7.7584,2.1994,1.0468,60.7,1155,3.2025,13.215,6.7185,10.1348,1.2725,0.9432,0.9291,1.3006,0.7812,1.5332
8062.209961,7841.319824,7884.129883,7834.330078,7883.899902,7883.869629,30,98.4,6.1488,7.7579,2.1864,1.0479,60.19,1147.69,3.1735,13.0365,6.747,9.9745,1.2672,0.9464,0.9282,1.3016,0.7785,1.5235
8063.470215,7928.540039,8062.209961,7891.060059,8062.209961,8062.179199,29.96,99.21,6.1374,7.756,2.2075,1.0513,59.52,1141.45,3.158,12.9925,6.7318,9.8799,1.2682,0.945,0.9165,1.301,0.7755,1.521
8064.120117,8011.950195,8063.470215,7974.149902,8036,8035.969238,29.96,99.62,6.1325,7.7554,2.228,1.0499,59.38,1135.27,3.163,12.9,6.6636,9.8895,1.2634,0.9452,0.9247,1.306,0.783,1.5247
7995.299805,8061.839844,8064.120117,8012.790039,8015.859863,8015.829102,30,100.43,6.1327,7.7535,2.2395,1.0529,59.54,1133.8,3.1685,12.979,6.6876,9.9155,1.2694,0.9492,0.9158,1.3017,0.776,1.5171
7927.080078,7991.529785,7995.299805,7899.080078,7911.419922,7911.389648,30.06,99.82,6.1301,7.7545,2.2608,1.0521,60.21,1140.95,3.1846,13.031,6.6928,10.0835,1.2719,0.9475,0.9087,1.3005,0.7779,1.5264
8018.930176,7919.259766,7927.080078,7877.060059,7893.720215,7893.689941,30.09,100.38,6.13125,7.7546,2.26215,1.05435,60.22,1141.3,3.1858,13.0375,6.75495,10.13125,1.2765,0.95495,0.90785,1.2918,0.7745,1.5087
7992.160156,7932.299805,8018.930176,7926.350098,8001.819824,8001.789063,30.12,100.94,6.1324,7.7547,2.2635,1.0566,60.23,1141.65,3.187,13.044,6.8171,10.179,1.2811,0.9624,0.907,1.2831,0.7711,1.491
7975.640137,7980.109863,7992.160156,7885,7886.339844,7886.30957,30.08,101.07,6.1337,7.7562,2.2605,1.0578,60.75,1147.94,3.208,12.949,6.7798,10.202,1.2807,0.9644,0.9114,1.2863,0.7803,1.4932
8057.919922,7891.529785,7975.640137,7891.370117,7971.180176,7971.149902,30.09,101.08,6.1293,7.7562,2.262,1.053,60.09,1141.25,3.185,12.8675,6.7985,10.04,1.2801,0.9736,0.9161,1.2774,0.7857,1.4837
8179.540039,7974.990234,8057.919922,7974.990234,8011.689941,8011.65918,29.96,100.1,6.1336,7.7569,2.2732,1.051,59.88,1134.66,3.179,12.9475,6.7726,10.03,1.275,0.9682,0.9145,1.2846,0.7794,1.4935
8220.490234,8080.970215,8179.540039,8080.970215,8179.540039,8179.509277,29.87,98.8,6.135,7.7572,2.267,1.0389,59.82,1124.21,3.167,12.8475,6.6912,9.9905,1.2614,0.9496,0.9149,1.3046,0.7802,1.5127
8254.679688,8187.859863,8220.490234,8169.919922,8220.490234,8220.458008,29.87,99.39,6.1373,7.7581,2.2677,1.0393,59.88,1123.85,3.174,12.8295,6.676,9.9915,1.2627,0.9468,0.9049,1.3048,0.7781,1.5108
8260.110352,8178.259766,8254.679688,8175.549805,8254.679688,8254.647461,29.82,100.04,6.1373,7.7587,2.245,1.0412,59.89,1121.06,3.189,12.739,6.6853,9.8955,1.2641,0.9508,0.9086,1.3039,0.7804,1.5088
8260.25,8243.620117,8260.110352,8222.169922,8260.110352,8260.078125,29.76,99.37,6.1345,7.7572,2.2439,1.0388,59.29,1114.65,3.187,12.628,6.5934,9.873,1.2602,0.9408,0.9226,1.3144,0.7879,1.5122
8265.700195,8239.099609,8260.25,8208.709961,8258.950195,8258.917969,29.79,99.7,6.1351,7.7576,2.2315,1.0423,59.34,1116.86,3.19,12.531,6.5836,9.845,1.2613,0.9428,0.9209,1.3094,0.7894,1.5184
8139.810059,8238.280273,8265.700195,8181.990234,8194.879883,8194.847656,29.93,100.6,6.1408,7.7575,2.2282,1.0395,59.59,1124.08,3.193,12.5375,6.5995,9.925,1.2677,0.9468,0.9152,1.3078,0.7884,1.5193
8137.370117,8117.939941,8139.810059,8046.700195,8062.029785,8061.999023,29.88,100.3,6.1377,7.7577,2.2345,1.0362,59.37,1120.43,3.1925,12.5525,6.5397,9.8615,1.2644,0.9401,0.92,1.3142,0.7946,1.526
8220.889648,8092.029785,8137.370117,8092.029785,8105.450195,8105.419434,29.87,99.6,6.1404,7.7579,2.2317,1.0336,59.71,1118.46,3.179,12.504,6.4872,9.801,1.2605,0.9357,0.9252,1.3193,0.7964,1.5366
8233.099609,8152.720215,8220.889648,8145.089844,8214.650391,8214.618164,29.91,99.76,6.1369,7.7576,2.2212,1.0305,59.64,1116.66,3.177,12.5125,6.4521,9.7265,1.2645,0.9368,0.9259,1.3212,0.7969,1.5354
8203.490234,8222.849609,8233.099609,8172.22998,8196.19043,8196.158203,29.91,100.21,6.1358,7.7575,2.2388,1.0298,59.14,1115.52,3.186,12.6425,6.4964,9.7485,1.2678,0.9354,0.9186,1.3228,0.7944,1.5367
8222.820313,8173.189941,8203.490234,8140.410156,8163.580078,8163.549316,29.94,99.56,6.1346,7.7577,2.2586,1.0283,59.01,1116.15,3.196,12.655,6.5185,9.807,1.2675,0.9336,0.9192,1.3234,0.8055,1.5333
8163.890137,8188.359863,8222.820313,8135.72998,8149.399902,8149.369141,29.9,98.24,6.1316,7.7571,2.2525,1.0292,59.08,1112.55,3.2065,12.712,6.473,9.793,1.2647,0.9289,0.9242,1.3269,0.8072,1.5368
8176.740234,8146.140137,8163.890137,8074.290039,8084.5,8084.469238,29.92,97.8,6.1323,7.7574,2.2605,1.0259,59.33,1112.21,3.224,12.734,6.4742,9.7845,1.2661,0.9308,0.921,1.3262,0.8025,1.5355
8170.569824,8113.169922,8176.740234,8112.910156,8163.549805,8163.519043,29.95,98.02,6.1315,7.7549,2.273,1.0292,60.8,1115.79,3.233,12.754,6.5426,9.797,1.2696,0.9298,0.906,1.3266,0.7975,1.5244
8113.399902,8163.439941,8170.569824,8107.600098,8107.939941,8107.90918,30.03,98.35,6.1284,7.7558,2.2987,1.0287,60.77,1122.66,3.245,12.857,6.5284,9.9145,1.2746,0.9284,0.8957,1.3282,0.7951,1.5177
8162.910156,8110.72998,8113.399902,8056.220215,8056.220215,8056.189453,30.04,99.3,6.1302,7.7559,2.298,1.0338,60.45,1122.99,3.241,12.824,6.6039,9.9825,1.2754,0.9353,0.8919,1.3217,0.7868,1.5145
8143.439941,8114.509766,8162.910156,8087.100098,8099.879883,8099.849121,29.97,99.04,6.1293,7.7557,2.2875,1.0379,60.88,1123.85,3.256,12.6805,6.6078,9.8665,1.2718,0.9293,0.8901,1.3268,0.7823,1.5277
8129.850098,8104.200195,8143.439941,8075.990234,8138.629883,8138.599121,29.92,98.54,6.1245,7.7564,2.3016,1.0394,60.88,1113.5,3.23,12.6765,6.5902,9.8565,1.27,0.9302,0.8914,1.3257,0.7799,1.5347
7993.569824,8129.850098,8129.850098,8028.930176,8038.910156,8038.879395,29.91,97.85,6.1215,7.7561,2.2924,1.0378,60.78,1113.81,3.245,12.644,6.5633,9.913,1.2681,0.9266,0.8972,1.3296,0.7887,1.5367
7932.350098,7993.569824,7993.569824,7921.290039,7921.290039,7921.259766,29.95,96.72,6.119,7.7564,2.2985,1.0415,61.2,1117.05,3.253,12.69,6.5238,9.894,1.2674,0.9222,0.9014,1.3329,0.7977,1.5514
7955,7910.200195,7932.350098,7894.180176,7907.669922,7907.639648,29.87,96.03,6.1207,7.7562,2.2748,1.0347,60.72,1112.25,3.253,12.617,6.4771,9.811,1.2591,0.9194,0.9111,1.3392,0.8036,1.5555
7908.680176,7955,7955,7853.970215,7856.140137,7856.110352,29.91,96.24,6.1217,7.7556,2.271,1.0302,60.34,1111.16,3.253,12.601,6.5064,9.768,1.2572,0.9221,0.9187,1.3338,0.8038,1.5507
7986.27002,7878.220215,7908.680176,7862.040039,7903.379883,7903.349609,29.95,96.44,6.1218,7.7556,2.273,1.0297,61.15,1113.97,3.247,12.562,6.5251,9.821,1.261,0.9248,0.9177,1.3312,0.8036,1.5475
7981.560059,7935.790039,7986.27002,7935.790039,7986.27002,7986.239258,29.98,98.06,6.1217,7.755,2.3063,1.0345,61.33,1118.22,3.257,12.7515,6.5481,9.982,1.2678,0.934,0.9093,1.3247,0.7944,1.5451
7916.02002,7978.740234,7981.560059,7926.22998,7951.330078,7951.299805,29.97,98.15,6.1191,7.7552,2.313,1.0319,61.27,1117.9,3.2735,12.7205,6.506,9.935,1.2705,0.9354,0.914,1.3256,0.8033,1.5531
7949.430176,7903.009766,7916.02002,7850.27002,7887.259766,7887.229492,29.98,97.81,6.1123,7.7548,2.3417,1.0339,61.41,1118,3.276,12.8335,6.5367,9.99,1.2728,0.9334,0.9105,1.3263,0.8046,1.5573
7944.740234,7854.680176,7949.430176,7850.490234,7925,7924.969727,29.88,97.6,6.1145,7.7542,2.3585,1.0344,61.65,1113.04,3.275,12.8685,6.5154,10.037,1.2702,0.9269,0.9193,1.3321,0.8118,1.5621
7924.52002,7937.450195,7944.740234,7888.870117,7900.209961,7900.179688,29.96,97.94,6.1227,7.7546,2.4021,1.0334,63.13,1117.88,3.2845,12.99,6.4974,10.1675,1.2759,0.9247,0.9132,1.3348,0.8085,1.5665
7825.560059,7896.379883,7924.52002,7829.779785,7832.649902,7832.620605,29.9,97.12,6.1241,7.7537,2.3959,1.0374,63.21,1120.6,3.287,12.9795,6.4791,10.135,1.2735,0.9178,0.9094,1.3426,0.7988,1.5678
7895.129883,7779.439941,7825.560059,7737.330078,7814.379883,7814.351074,29.95,98.53,6.1206,7.7554,2.4464,1.0511,64.55,1120.92,3.309,13.1555,6.5164,10.297,1.2808,0.9236,0.9026,1.3362,0.7836,1.558
7913.740234,7863.72998,7895.129883,7845.919922,7873.310059,7873.280273,29.89,98.57,6.12,7.7551,2.3679,1.0512,63.22,1113.48,3.3,12.993,6.4871,10.213,1.2793,0.9207,0.9038,1.3392,0.7818,1.5578
7895.22998,7906.52002,7913.740234,7874.049805,7894.970215,7894.939941,29.95,98.64,6.1202,7.7554,2.3858,1.0513,64.26,1112.6,3.3035,13.142,6.5166,10.318,1.2812,0.9229,0.9039,1.3369,0.7855,1.5568
7834.109863,7875.930176,7895.22998,7820.839844,7820.839844,7820.810547,29.99,97.3,6.1212,7.7562,2.3925,1.0504,66.24,1116.78,3.33,13.3145,6.4992,10.408,1.2831,0.9186,0.8964,1.3387,0.7795,1.5528
7931.049805,7776.870117,7834.109863,7761.759766,7824.540039,7824.510742,29.94,97.65,6.1202,7.7551,2.3298,1.0491,68.8,1114.25,3.333,13.2295,6.5212,10.315,1.2777,0.9221,0.8949,1.3326,0.7802,1.552
8021.890137,7841.990234,7931.049805,7841.990234,7917.660156,7917.629883,29.93,98.46,6.1203,7.755,2.3572,1.0526,66.55,1112.19,3.31,13.285,6.5945,10.3375,1.2749,0.9316,0.8924,1.3228,0.7761,1.5488
8052.709961,7949.990234,8021.890137,7936.819824,8021.890137,8021.859375,29.93,98.22,6.1193,7.7544,2.3809,1.0554,65.71,1109.42,3.285,13.3355,6.6338,10.257,1.2758,0.9313,0.8901,1.3196,0.7729,1.5468
8102.660156,8010.149902,8052.709961,7993.129883,8038.859863,8038.829102,29.855,98.825,6.11985,7.75455,2.38195,1.0543,66.71,1103.585,3.285,13.38425,6.62715,10.28725,1.27675,0.9338,0.8978,1.318,0.77575,1.5506
8094.120117,8095.660156,8102.660156,8067.620117,8088.370117,8088.339355,29.78,99.43,6.1204,7.7547,2.383,1.0532,67.71,1097.75,3.285,13.433,6.6205,10.3175,1.2777,0.9363,0.9055,1.3164,0.7786,1.5544
8169.100098,8066.669922,8094.120117,8041.490234,8083.439941,8083.40918,29.69,99.61,6.1199,7.7554,2.3536,1.0482,67.08,1093.77,3.281,13.293,6.5962,10.217,1.273,0.9356,0.9187,1.3212,0.7925,1.5643
8182.560059,8109.240234,8169.100098,8107.220215,8169.100098,8169.069336,29.81,100.08,6.1194,7.7557,2.3232,1.0499,66.01,1096.8,3.303,13.399,6.67,10.23,1.2803,0.9437,0.9132,1.312,0.79,1.5593
8192.110352,8180.529785,8182.560059,8155.5,8164.200195,8164.169434,29.72,99.04,6.1202,7.7554,2.29,1.039,65.23,1091.9,3.327,13.1775,6.6371,10.0125,1.2732,0.9385,0.9205,1.3166,0.8007,1.5633
8238.910156,8176.470215,8192.110352,8117.870117,8192.110352,8192.078125,29.63,99.55,6.1209,7.755,2.2799,1.0366,65.24,1086.8,3.291,13.153,6.5656,9.9755,1.2701,0.9314,0.9233,1.326,0.802,1.5724
8208.990234,8217.209961,8238.910156,8155.870117,8208.769531,8208.737305,29.62,100.22,6.1195,7.7547,2.293,1.0357,63.83,1085.43,3.275,13.142,6.5457,10.0325,1.2685,0.9344,0.9289,1.326,0.8052,1.5731
8226.610352,8174.540039,8208.990234,8137.069824,8208.990234,8208.958008,29.64,100.08,6.1183,7.7545,2.2884,1.0336,63.26,1085.76,3.258,13.087,6.5265,9.9,1.2675,0.9314,0.9312,1.3301,0.8064,1.5807
8228.669922,8180.379883,8226.610352,8177.029785,8225.360352,8225.328125,29.66,99.24,6.1178,7.754,2.2716,1.0319,63.42,1082.77,3.2761,13.097,6.5141,9.943,1.267,0.9286,0.9271,1.3315,0.815,1.5819
8255.339844,8210.150391,8228.669922,8162.140137,8168.200195,8168.169434,29.68,99.38,6.1186,7.7544,2.2825,1.0341,63.36,1085.88,3.288,13.049,6.5641,9.9375,1.2685,0.9319,0.9243,1.3276,0.8144,1.5861
8249.780273,8189.609863,8255.339844,8189.609863,8255.339844,8255.307617,29.58,98.98,6.1198,7.7536,2.273,1.0316,62.83,1081.34,3.288,12.93,6.4926,9.793,1.2605,0.9258,0.9331,1.335,0.8185,1.5927
8263.049805,8241.030273,8249.780273,8218.94043,8249.780273,8249.748047,29.62,99.16,6.1213,7.7538,2.255,1.029,63.36,1082.15,3.2455,12.918,6.4606,9.799,1.2586,0.9266,0.9364,1.3357,0.8248,1.5901
